6656039988060077	1	0.363014	0.0386364	0.0611213	1	1	1	1	0	0	1	0	0	0	0	0.427451	0.893617	0.0760489	0.0522314	0	1	0	0	1	0.166667	0.939837	0	1	0	0	0	0	0.275362	1	0.37931	1	0.0867072	1	0.00471698	0.121265	0.00143098	0	0	0	0	0	0	0.330119	0.883305	0.591745	1
6784040757061226	1	0.618811	0.0125541	0.0796778	1	1	1	1	1	0	1	0	0	0	0	0.592157	0.916667	0.0182292	0.0522412	0	1	0.278431	1	1	0	0.952537	0	1	0	0	0	0	0.354839	1	0.015037	1	-0.317415	1	0.0222372	0.121265	0.000464967	0	0	0	0	0	0	0.145455	0.910802	0.555914	1
6784040757061220	1	0.298249	0.2916	0.0884123	1	1	0	1	0	0	1	0	0	0	0	0.458824	0.666667	0.149476	0.274809	0	0	0.478431	1	1	0	0.93837	0	1	0	0	0	0	0.0291262	0	0	1	0	0	0	0	0.00528866	0	0	0	0	0	0	0.301366	0.285714	0.342534	1
6272037681056612	1	0.132212	0.0244048	0	1	0	0	0	0	0	0	0	0	0	0	0	0.375	0.157343	0.27669	0	0	0.258824	1	1	0	0.61758	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00090388	0	0	0	0	0	0	0.351303	0	0.289671	0
6400038450057761	1	0.27919	0.0272727	0	1	0	0	0	0	0	0	0	0	0	0	0.533333	0.230769	0.097465	0.27669	0	0	0.454902	1	1	0	0.93781	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0010101	0	0	0	0	0	0	0.24615	0	0.186114	0
6656039988060077	1	0.159684	0.0220238	0	1	0	0	0	0	0	0	0	0	0	0	0.427451	0.444444	0.128934	0.27669	0	0	0.411765	1	1	0	0.200779	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.000815697	0	0	0	0	0	0	0.299241	0	0.250185	0
6784040757061229	0	0	0.0310065	0	1	1	0	0	0	0	0	0	0	0	0	0.568627	0.876543	0.118881	0.27669	0	0	0.584314	1	1	0	0.309139	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00114839	0	0	0	0	0	0	0.287558	0	0.275486	1
6784040757061224	0	0.519563	0.00335498	0	1	0	0	0	0	0	0	0	0	0	0	0.65098	0.375	0.0542535	0.27669	0	0	0.682353	1	1	0	0.946841	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.000124258	0	0	0	0	0	0	0.259912	0	0.208375	0
6400038450057766	0	0.18544	0.0291667	0	1	1	0	0	0	0	1	0	0	0	0	0.423529	0.962687	0.0106337	0.161712	0	0	0.227451	1	1	0	0.217903	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00108025	0	0	0	0	0	0	0.0184843	0	0.0181488	1
6528039219058927	0	0.0742925	0.148483	0.0128676	1	1	0	1	0	0	0	0	0	0	0	0.482353	0.861111	0.293051	0.161712	0	0	0	0	0	0	0.185289	0	1	0	0	0	0	0.0566038	0	0.5	1	1.01835	1	0.000168464	0	0.00583413	0	0	0	0	0	0	0.550162	0.444444	0.560472	1
6784040757061221	0	0.00101078	0.68331	0	1	1	1	0	0	1	1	0	0	0	0	0.666667	0.5	0.0566406	0.161712	0	0	0.32549	1	1	0	0.271307	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0400092	0	0	0	0	0	0	0.222222	0	0.181818	1
6784020404	1	0.321404	0.357693	0.859335	1	1	1	1	1	1	1	0	0	0	0	0.305882	0.2	0.159965	0.154631	0	1	0.34902	1	1	0	0.938782	0	1	0	1	0	0	0.193548	1	0.1875	1	0.0986522	1	0.00522237	0	0.0543155	0	0	0	0	0	0	0.5	0.827586	0.823529	1
6272037681056610	0	0.443971	0.201351	0.0234375	1	1	1	1	1	1	1	0	0	0	0	0.635294	0.75	0.205857	0.154631	0	0	0.713726	1	1	0	0.942877	0	1	0	1	0	0	0.0566038	0	0	1	0.181277	1	0.00168464	0	0.0276245	0	0	0	0	0	0	0.502886	0.545455	0.554752	1
6272037681056614	0	0.52439	0.00265152	0.134375	1	1	0	1	0	0	0	0	0	0	0	0.513726	0.487179	0.0284288	0.154631	0	1	0.447059	1	1	0	0.946139	0	1	0	0	0	0	0.655172	1	0.456852	1	-0.465621	1	0.0330189	0	0.000331439	0	0	0	0	0	0	0.227273	0.974359	0.956175	1
6528039219058923	0	0.486471	0.0261905	0.107434	1	1	1	1	1	0	0	0	0	0	0	0.462745	0.883041	0.0494792	0.154631	1	0	0.321569	1	1	0	0.944017	0	1	0	1	0	0	0.0196078	0	0	1	0.988641	1	0.000168464	0	0.00327381	0	0	0	0	0	0	0.265487	0.285714	0.284553	1
6528039219058922	1	0.206216	0.161857	0.101805	1	1	1	1	1	1	1	0	0	0	0	0	0.6875	0.0633741	0.154631	0	1	0	0	1	0	0.560748	0	1	0	0	0	0	0.0566038	0	0.2	1	0.651747	1	0.00151617	0	0.0216585	0	0	0	0	0	0	0.253165	0.545455	0.420168	1
6784040757061229	0	0.630805	0.00438312	0.173849	1	1	0	1	0	0	0	0	0	0	0	0.458824	0.6875	0.015625	0.154631	0	1	0.305882	1	1	0	0.950881	0	1	0	0	0	0	0.137931	0	0.065217	1	0.274134	1	0.0153302	0	0.00054789	0	0	0	0	0	0	0.144928	0.761905	0.566038	1
6784040757061226	1	0.398479	0.144761	0.812986	1	1	1	1	1	0	1	0	0	0	0	0	0.8	0.0939685	0.154631	0	1	0.509804	1	0	0	0.684205	0	1	0	1	0	0	0.242424	1	0.134328	1	0.0703312	1	0.0111186	0	0.0191423	0	0	0	0	0	0	0.296296	0.864865	0.655738	1
